exercice,libelle_projet,pilier_predit,score_similarite,cluster_id
2025,(6) a) Le taux moyen du Droit d'accises s'applique aux :,Gouvernance,0.3481486141681671,0
2025,b) Le taux réduit du droit d'accises s'applique aux :,Gouvernance,0.41504889726638794,0
2025,- stylos à bille importés de position tarifaire 9608.10 00 000 et 9608.30 00 000,Développement régional,0.16002845764160156,1
2025,"(2) Pour les fournisseurs de l'État, des Collectivités Territoriales Décentralisées, des",Développement régional,0.6666344404220581,2
2025,Établissements Publics Administratifs et des sociétés partiellement ou entièrement à,Gouvernance,0.5663973093032837,2
2025,"capital public, et de certains organismes à butc non lucratif (OBNL) et entreprises du",Gouvernance,0.5623812079429626,0
2025,"secteur privé dont les listes sont fixées par voie réglementaire, la Taxe sur la Valeur",Gouvernance,0.4494553208351135,0
2025,"Ajoutée est retenue à la source, lors du règlement des factures et reversée à la recette",Autre,0.3339935541152954,0
2025,"des impôts ou, à défaut, au poste comptable territorialement compétent dans les",Autre,0.49980348348617554,0
2025,mêmes conditions et délais apppliqués aux autres transactions. Ces retenues,Transformation structurelle,0.29008352756500244,0
2025,concernent aussi bien les factures initiales que les factures d'avoir relatives aux,Autre,0.4175182282924652,0
2025,réductions commerciales. La retenue ainsi effectuée donne lieu à délivrance d'une,Transformation structurelle,0.4901759922504425,2
2025,attestation de retenue à la sou.rce qui doit être obligatoirement générée à partir du,Transformation structurelle,0.27821236848831177,2
2025,système informatique de l'administration fiscale.,Autre,0.45562708377838135,0
2025,"Code, la Taxe sur la Valeur Ajoutée (TVA) applicable aux opérations portuaires est",Développement régional,0.38115984201431274,3
2025,automatiquement liquidée et reversée selon les modalités suivantes :,Transformation structurelle,0.21394246816635132,3
2025,a. la TVA relative aux frais d'agence des consignataires et agents maritimes ainsi,Développement régional,0.4477490186691284,0
2025,"qu'aux frais portuaires facturée par les intermédiaires, est liquidée par les autorités",Développement régional,0.4478451609611511,0
2025,portuaires à travers leur système informatique lors du paiement des factures,Développement régional,0.28154394030570984,0
2025,"correspondantes, et reversée auprès de leur centre des impôts de rattachement.",Autre,0.3475342094898224,0
2025,"b. la TVA applicable aux honoraires des Commissionnaires Agréés en douane, ainsi",Développement régional,0.39225107431411743,0
2025,"qu'aux frais d'acconage, de manutention, de scanning, d'inspection, et de contrôle,",Transformation structurelle,0.46282529830932617,2
2025,est liquidée et reversée à travers le système informatique de l'administration des,Transformation structurelle,0.280531108379364,2
2025,douanes lors de la validation de la déclaration en douane.,Gouvernance,0.3019999861717224,3
2025,"(2) L'administration fiscale s'assure, conjointement avec les administrations et",Gouvernance,0.5698164105415344,0
2025,"structures concernées, de l'effectivité du reversement de la TVA liquidée selon les",Développement régional,0.3716411590576172,0
2025,"modalités énoncées, conformément aux dispositions légales.",Gouvernance,0.3757186532020569,3
2025,(3) Les modalités d'application de la présente disposition sont précisées par un texte ··,Autre,0.2839221954345703,3
2025,"010511 00 000 Coqs et poules vivants, des espèces",Développement régional,0.14758019149303436,1
2025,1102.20 00 000 Farine de maïs produit localement,Transformation structurelle,0.1804673671722412,1
2025,1106 20 Farines de patate et de maniomc produits,Transformation structurelle,0.04972377419471741,1
2025,ANNEXE Il : LISTE DES PRODUITS SOUMIS AUXc DROITS D'ACCISES,Transformation structurelle,0.32898595929145813,2
2025,Les cercueils et autres oucvrages en bois importés,Transformation structurelle,0.20386908948421478,2
2025,"et autres rémunérations visées ci-dessus. Par montant brut, il faut entendre les",Transformation structurelle,0.40218138694763184,0
2025,"rémunérations de toute nature, Taxe Spéciale sur le Revenu incluse.",Autre,0.29264524579048157,0
2025,Lorsque l'acquisition d'un bien implique l'intervention directe ou indirecte du,Transformation structurelle,0.28064650297164917,2
2025,"fournisseur pour son installation, sa mise en service ou toute autre prestation",Développement régional,0.3775891661643982,2
2025,"nécessaire à son opérationnalisation, l'acquéreur est tenu de produire toute",Transformation structurelle,0.40639689564704895,2
2025,"documentation probante, notamment le contrat, les factures d'achat, la documentation",Autre,0.2834242582321167,3
2025,"technique, permettant de distinguer le prix du bien, de celui des prestations de services",Transformation structurelle,0.4812670350074768,2
2025,"En l'absence de cette précision, le prix des prestations de services est réputé",Capital humain,0.2864815294742584,0
2025,"correspondre à 25% de la valeur du bien, et la TSR y afférente est liquidée sur cette",Développement régional,0.23926861584186554,0
2025,- les retraits effectués à partir des plateformes électroniques des jeux de hasard et,Transformation structurelle,0.2150629162788391,2
2025,ou retiré. Ce taux est porté à 1 % pour les transferts et retraits d'argent réalisés via des,Développement régional,0.18081247806549072,0
2025,plateformes électroniques des jeux de hasard et de divertissement.,Transformation structurelle,0.20640508830547333,2
2025,"(2) Pour les opérations de transfert postal de fonds, le",Gouvernance,0.3545617461204529,0
2025,montant de la taxe sur les transferts d'argent est plafonné au montant de la,Autre,0.2861510217189789,0
2025,commission perçue par l'entreprise prestataire.,Gouvernance,0.391745924949646,0
2025,"Code, le montant de la taxe sur les transferts d'argent résultant de l'application des",Autre,0.30485185980796814,0
2025,"taux proportionnels prévus à l'alinéa 1 du présent article, est majoré d'un droit",Gouvernance,0.267815500497818,1
2025,"spécifique de 4 FCFA par transaction, incluant celles effectuées par les établissements",Gouvernance,0.34242287278175354,1
2025,50 francs par mètre cube pour le gaz à usage industriel,Transformation structurelle,0.25639623403549194,1
2025,"non marquées, abandonnées, et même les billes issues des exploitations non",Transformation structurelle,0.4130195379257202,2
2025,"autorisées, y compris des forêts communales et communautaires.",Développement régional,0.48462948203086853,2
2025,Les taux de la Taxe d'abattage sur les arbres sont fixés ainsi qu'il suit :,Développement régional,0.3045436441898346,0
2025,"- 2,5 % pour les entreprises forestières justifiant d'une certification en matière de",Développement régional,0.24398300051689148,0
2025,gestion durable des forêts dûment délivrée par les instances compétentes ;,Développement régional,0.4134819209575653,2
2025,- 3% pour les entreprises justifiant des autres formes de certification ;,Gouvernance,0.28873106837272644,0
2025,- 5% pour les entreprises forestières ne disposant d'aucune certification ;,Autre,0.2558945417404175,3
2025,le marché local sont solidairement tenues au paiement de la mTaxe d'abattage des,Développement régional,0.49762892723083496,0
2025,arbres avec l'exploitant. A défaut de justification par ce dernier du paiement de la taxe,Transformation structurelle,0.5266257524490356,2
2025,"d'abattage, celle-ci est retenue à la source par l'acquéreur lors du règlement de sa",Gouvernance,0.24925091862678528,3
2025,facture et reversée au plus tard le 15 du mois suivant auprès de son centre des impôts,Autre,0.30946141481399536,0
2025,Le défaut d'acquittement de la Taxe d'abattage cdes arbres due entraîne la suspension,Autre,0.2945617735385895,0
2025,"Les modalités d'assiette, de collecte et de recouvrement ainsi que de contrôle de cette",Développement régional,0.4680694341659546,2
2025,"(3) Dans tous les cas, l'exportation des produits suscités ne peut être autorisée que",Transformation structurelle,0.29509657621383667,3
2025,sur présentation d'une attestation de conformité fiscale dûment délivrée par,Autre,0.35639339685440063,0
2025,ruraux à usage commercial et non compris les baux à usage d'habitation ;,Développement régional,0.6534351110458374,2
2025,a) Mutations en vue de la construction-vente ou de la location-vente,Transformation structurelle,0.3311516344547272,2
2025,"présent Code, le montant des droits d'enregistrement peut être fractionné dans les cas",Développement régional,0.22025369107723236,3
2025,"- pour les baux emphytéotiques, en autant de paiements qu'il existe de périodes",Capital humain,0.3006308972835541,0
2025,"- pour les mutations par décès, sur une période maximcale de deux (02) années.",Capital humain,0.12744233012199402,4
2025,les droits d'enregistrement et de timbre sur les véhicules d'occasion importés sont,Développement régional,0.30607226490974426,3
2025,liquidés et collectés à travers le système inforcmatique de l'administration en charge,Gouvernance,0.41944175958633423,2
2025,"des douanes, pour le compte de l'administration fiscale.",Gouvernance,0.41868966817855835,0
2025,"L'administration fiscale s'assure, conjointement avec les administrations et structures",Gouvernance,0.5285066366195679,0
2025,"concernées, de l'effectivité du reversement des droits liquidés selon les modalités",Gouvernance,0.44175028800964355,0
2025,précisées par un texte particulier du ministre en charge des finances.,Gouvernance,0.3653995394706726,0
2025,- F CFA 75 000 pour les cartes de résident délivrées aux membres des,Développement régional,0.30485227704048157,1
2025,"congrégations religieuses dument reconnues, aux conjoints sans emploi ou",Capital humain,0.4134378433227539,2
2025,enfants mineurs à la charge des expatriés ainsi qu'aux conjoints expatriés de,Capital humain,0.31894588470458984,2
2025,camerounais lorsque ces membres de famille conservent leur nationalité,Capital humain,0.17902126908302307,2
2025,relatives aux activités cynégétiques sont fixés ainsi qu'il suit:,Gouvernance,0.3185183107852936,2
2025,4) Permis de recherche à but scientifique pour les étrangers : F CFA 100 000.,Capital humain,0.39823949337005615,1
2025,la propriété de droit ou de fait d'un immeuble.,Gouvernance,0.40716850757598877,3
2025,(2) La taxe sur la propriété foncière est exigible le 1er janvier de l'année,Développement régional,0.3723224997520447,0
2025,d'imposition. Elle doit être acquittée spontanément sur déclaration du redevable ou de,Gouvernance,0.28490251302719116,3
2025,"son représentant, ou sur la base d'une déclaration pré- remplie, dans les délais prévus",Gouvernance,0.2545347809791565,3
2025,pour la déclaration et le paiement de l'lmpôt sur le Revenu des Personnes Physiques,Capital humain,0.4003557562828064,3
2025,-w40 000 F CFA par personne et par voyage en classe économique ;,Capital humain,0.41296321153640747,1
2025,- 75 000 FCFA par personne et par voyage en classe premium ;,Capital humain,0.38687336444854736,1
2025,- 120 000 FCFA par personne et par voyage en classe affaire ;,Capital humain,0.4057525396347046,1
2025,- 300 000 FCFA par personne et par voyage en première classe.,Capital humain,0.36733755469322205,1
2025,Article L 2.- (1) Toute personne physique ou morale assujettie en sa qualité de,Capital humain,0.34084033966064453,2
2025,"redevable légal au paiement d'un impôt, droit ou taxe ou d'acompte d'impôt, droit ou",Autre,0.35174036026000977,0
2025,"taxe, ou désignée pour procéder à des retenues d'impôts à lam source en vertu des",Autre,0.38141852617263794,0
2025,"dispositions légales ou réglementaires est tenue de souscrire des déclarations, y",Gouvernance,0.42065829038619995,3
2025,"compris la déclaration statistique et fiscale (DSF), suivant le modèle fourni par",Autre,0.3886885941028595,0
2025,"l'Administration fiscale camerounaise, accompagnées des documents annexes",Gouvernance,0.41841769218444824,0
2025,"obligatoires, dans les délais prévus par la loi.",Gouvernance,0.3399922549724579,3
2025,"(3) Quinze (15) jours au moins avant l'échéance du paiement d'un impôt, droit ou taxe,",Autre,0.21973493695259094,0
2025,"l'administration fiscale peut, sur la base des informations en sa possession,",Gouvernance,0.49073097109794617,0
2025,transmettre par voie électronique une déclaration pré remplie au contribuable. Ce délai,Gouvernance,0.2862697243690491,0
2025,est porté à trente (30) jours pour les déclarations annuelles.,Autre,0.327070415019989,0
2025,"Ce dernier est tenu de la retourner à l'administration fiscale, via le système",Autre,0.36884498596191406,0
2025,"d'information dédié, dans les délais de déclaration fixés, après l'avoir, le cas échéant,",Gouvernance,0.27765437960624695,2
2025,"L'administration fiscalwe conserve son droit de procéder à des contrôles et ajustements,",Gouvernance,0.4006381034851074,0
2025,"conformément aux dispositions du présent code, notamment celles des articles L 2 bis",Gouvernance,0.2943413257598877,3
2025,Article L 2. wquater- (1) En cas de défaillance déclarative d'un contribuable sur une,Développement régional,0.3353956639766693,0
2025,"période de trois (03) années consécutives, celui-ci est radié d'office du fichier des",Transformation structurelle,0.18221071362495422,2
2025,w(2) La radiation visée à l'alinéa premier ci-dessus n'emporte pas,Autre,0.13513147830963135,1
2025,"extinction des dettes fiscales antérieures, ni des sanctions encourues pour les",Autre,0.4709852933883667,0
2025,manquements constatés au cours de la période d'inactivité.,Transformation structurelle,0.22941918671131134,2
2025,(3) La radiation d'office du fichier des contribuables fait l'objet,Gouvernance,0.36477160453796387,0
2025,d'une notification au tribunal territorialement compétent aux fins de procéder à la,Gouvernance,0.4110077917575836,3
2025,radiation du Registre du Commerce et du Crédit Mobilier (RCCM).,Gouvernance,0.3593289852142334,3
2025,Article L 3.- (1) Tout contribuable qui s'est abstenu de souscrire sa déclaration dans,Gouvernance,0.3460034132003784,3
2025,les délais prévus par la loi fait l'objet d'une lettre de relance valant mise en demeure,Gouvernance,0.2377706617116928,3
2025,"de déclarer. Il dispose alors d'un délai de sept (07) jours pour régulariser sa situation,",Développement régional,0.04313378036022186,3
2025,"à compter de la réception de la lettre, le cachet de la poste ou le bordereau de",Gouvernance,0.167352095246315,3
2025,"décharge, en cas de remise en mains propres, faisant foi.",Développement régional,0.24778886139392853,2
2025,LEGISLATIVE '· ATUTORY AFF�lRS CARO 1'10 .. SERVICE,Autre,0.2882509231567383,1
2025,"A défaut, et sans préjudices des sanctions susceptibles de s'appliquer, les bases",Gouvernance,0.4069763422012329,3
2025,d'imposition peuvent être déterminées d'office par l'Administration fiscale dans les,Autre,0.3975767493247986,0
2025,(2) La mise en demeure de déclarer visée à l'alinéa premier ci-dessus,Gouvernance,0.3210875391960144,3
2025,peut être notifiée par tout moyen de communication publique jugé approprié par,Gouvernance,0.4292158782482147,2
2025,"l'administration fiscale, notamment par voie de presse, d'affichage public ou de",Gouvernance,0.5309839844703674,0
2025,Article L 6. ter.- (1) Toute entreprise astreinte à l'obligation de certification de ses,Gouvernance,0.3466768264770508,3
2025,"états financiers, en application des dispositions de l'Acte uniforme OHADA relatif au",Gouvernance,0.44012129306793213,0
2025,"droit des Sociétés Commerciales et du Groupement d'intérêt Economique, est tenue",Transformation structurelle,0.5115197896957397,2
2025,d'annexer à sa déclaration statistique et fiscale une attestation de certification desdits,Gouvernance,0.39358609914779663,4
2025,états dûment délivrée par le commissaire aux comptes. habilité.,Gouvernance,0.5094194412231445,3
2025,(2) Le non-respect de l'obligcation visée à l'alinéa premier ci-dessus,Gouvernance,0.32459914684295654,3
2025,"entraîne l'application d'une amende de 50 millions de FCFA, insusceptible de remise,",Capital humain,0.24225379526615143,1
2025,sans préjudice de la responsabilité encourue par le commissaire aux comptes.,Gouvernance,0.3777538537979126,3
2025,A l'exception du cas particulier de certains droits qui seront précisés par voie,Gouvernance,0.31645166873931885,3
2025,"réglementaire, le paiement des impôts et taxes susvisés se fait suivant les modalités",Autre,0.43488630652427673,0
2025,- par virement bancaire ou par voie électronique ;,Autre,0.3108072280883789,2
2025,- en espèces exclusivement auprès des guichets des banques ou des agents,Autre,0.377038836479187,0
2025,financiers agréés pour les localités ne disposant pas d'agences bancaires.,Autre,0.5293708443641663,0
2025,"Pour le cas spécifique des entreprises relevant d'une unité de gestion spécialisée,",Transformation structurelle,0.3874519169330597,2
2025,notamment les structures en charge de la gestion des moyennes et des grandes,Transformation structurelle,0.4965667128562927,2
2025,"entreprises, les impôts, droits, taxes et redevances dont le montant est supérieur à",Transformation structurelle,0.5540978908538818,0
2025,100 000 FCFA sont acquittées obligatoirement par télépaiement.,Capital humain,0.17754778265953064,1
2025,"présent article, les droits de mutation par décès peuvent, le cas échéant, être acquittés",Capital humain,0.1673523634672165,3
2025,"en tout ou en partie, par voie de dation en paiement, dans les conditions fixées par un",Autre,0.35492345690727234,0
2025,la dépendance ou qui possèdent le contrôle d'entreprisces situées au Cameroun ou,Transformation structurelle,0.3285728096961975,2
2025,"des conditions fixées ci-dessous, doivent tenir à la disposition de l'administration",Gouvernance,0.4169549345970154,3
2025,"fiscale, à la date de commencement de la vérification de comptabilité, sous format",Autre,0.3793211877346039,0
2025,"électronique, une documentation leur permecttant de justifier la politique de prix",Transformation structurelle,0.3336961269378662,0
2025,pratiquée dans le cadre des transactions de toute nature réalisées avec des,Transformation structurelle,0.4169692397117615,2
2025,- réaliser un chiffre d'affaires annuel hors taxes ou détenir un actif brut d'un,Transformation structurelle,0.40253007411956787,0
2025,montant égal ou supérieur à un milliard (1 000 000 000) FCFA ;,Capital humain,0.29709434509277344,1
2025,"- détenir à la clôture de l'exercice, directement ou indirectement, plus de 25% du",Capital humain,0.2485971450805664,2
2025,capital social ou des droits de vote d'une entreprise établie au Cameroun ou,Gouvernance,0.4270249307155609,0
2025,hors du Cameroun dont le chiffre d'affaires annuel hors taxes ou l'actif brut est,Transformation structurelle,0.4068140685558319,0
2025,supéwrieur ou égal à un milliard (1 000 000 000) FCFA.,Capital humain,0.255800724029541,1
2025,- être détenue directement ou indirectement à la clôture de l'exercice à plus de,Capital humain,0.16823126375675201,3
2025,"25% du capital social ou des droits de vote, par une entreprise établie au",Gouvernance,0.3432210683822632,0
2025,wCameroun ou hors du Cameroun dont le chiffre d'affaires annuel hors taxes ou,Transformation structurelle,0.3687160015106201,0
2025,l'actif brut est supérieur à un milliard (1 000 000 000) FCFA.,Gouvernance,0.23260614275932312,1
2025,(2) Le contenu et le format de la documentation relative aux,Gouvernance,0.28496450185775757,2
2025,"prix de transfert qui ne substitue pas aux justificatifs afférents à chaque transaction,",Autre,0.2867504358291626,0
2025,(3) Si la documentation requise n'est pas remise aux agents de,Autre,0.3310876488685608,3
2025,l'administration fiscale ou ne l'est que partiellement à la date de commencement de la,Autre,0.4639805257320404,0
2025,"vérification de comptabilité, l'administration fiscale adresse à l'entreprise concernée",Autre,0.39850106835365295,0
2025,une mise en demeure de la produire ou de la compléter dans un délai de quinze (15),Transformation structurelle,0.32270538806915283,2
2025,"jours francs, en précisant la nature des documents et compléments attendus. Cette",Transformation structurelle,0.20914550125598907,2
2025,mise en demeure doit indiquer les sanctions applicables en l'absence de réponse ou,Gouvernance,0.25532758235931396,3
2025,Article L 20 bis.- (1) Les redressements fiscaux sont de la compétence exclusive de,Capital humain,0.3821302652359009,0
2025,l'Administration fiscale. Tout . autre organisme public de contrôle des comptes,Gouvernance,0.5270102024078369,0
2025,"financiers et sociaux autre que l'Administration fiscale, qui constate à l'occasion de ses",Autre,0.5485848188400269,0
2025,"missions de contrôle, des infractions à la législation fiscale, doit en informer d'office",Gouvernance,0.4595828056335449,0
2025,l'administration fiscale. Celle-ci engage immédiatement une opération de contrôle,Gouvernance,0.3017979860305786,2
2025,fiscal dans les conditions fixées par le Code Général des Impôts.,Autre,0.40281814336776733,0
2025,"(2) Lorsque dans l'exercice normal de leurs missions, les services",Capital humain,0.3469159007072449,2
2025,fiscaux constatent des cas de fraudes ou de manquements aux avantages fiscaux,Autre,0.3569207787513733,0
2025,"concédés, ou de non-respect aux engagements pris dans le cadre de l'agrément à un",Autre,0.3425396680831909,3
2025,"régime dérogatoire ou spécifique, il est immédiatement procédé à la suspension",Gouvernance,0.13654190301895142,3
2025,desdits avantages et au rappel des droits selon les modalités prévues par le présent,Gouvernance,0.49975621700286865,3
2025,"Code, sans préjudice des autres sanctions prévues par la réglementation en vigueur.",Autre,0.2803894877433777,3
2025,"Article L 40.- (1) Dans le cadre d'une vérification de comptabilité, les opérations de",Gouvernance,0.35363656282424927,3
2025,"contrôle sur place dans l'entreprise ne pecuvent excéder trois (03) mois, sauf",Autre,0.29986682534217834,3
2025,circonstances exceptionnelles dûment motivées.,Transformation structurelle,0.31970685720443726,2
2025,Ce délai est prorogé de neuf (09) mois danrs les cas ci-après,Gouvernance,0.05051910877227783,3
2025,(3) La notification au contribuable d'une demande de production des,Transformation structurelle,0.41997331380844116,0
2025,"documents wou renseignements suspend les délais de contrôle susmentionnés, à",Gouvernance,0.279563844203949,3
2025,compter de la date de ladite notification. La computation des délais reprend soit à la,Développement régional,0.19616034626960754,2
2025,"date de présentation des documents ou informations requis par l'Administration, soit à",Gouvernance,0.25170546770095825,3
2025,la date de constatation de la carence sur procès-verbal signé conjointement par,Gouvernance,0.17571306228637695,3
2025,"Article L 41 bis. - (1) Nonobstant les dispositions des articles L 9, L 10, L 1 1, L 12, L",Gouvernance,0.2576117515563965,3
2025,exercice un taux de progression des impôts et taxes à versements spontanés au moins,Transformation structurelle,0.3542880117893219,0
2025,égal à 20% par rapport à l'exercice précédent.,Capital humain,0.185215026140213,0
2025,"Article L 71.- Les dépositaires, détenteurs ou débiteurs de sommes appartenant ou",Gouvernance,0.42232346534729004,0
2025,"devant revenir aux redevables d'impôts, de pénalités et de frais accessoires dont le",Transformation structurelle,0.4753256142139435,0
2025,"recouvrement est garanti par le privilège du Trésor sont tenus, sur demande qui leur",Gouvernance,0.3734561800956726,3
2025,"en est faite sous forme d'avis à tiers détenteur, notifié par le Receveur des impôts, de",Gouvernance,0.2933361530303955,0
2025,concurrence des impositions dues par ces redevables.,Gouvernance,0.4473060369491577,0
2025,Le tiers détenteur dès réception de l'avis à tiers détenteur est tenu de communiquer à,Gouvernance,0.19100576639175415,3
2025,"l'administration fiscale, dans un delai maxirmal de soixante-douze (72) heures, le solde",Gouvernance,0.39907601475715637,0
2025,du compte du contribuable objet des poursuites. Ledit solde mentionné sur l'accusé de,Gouvernance,0.3714470863342285,3
2025,réception remis à l'administration fpiscale est immédiatement affecté au règlement de,Gouvernance,0.26755738258361816,3
2025,Article L 76.- Les Receveurs des impôts peuvent procéder au blocage des comptes,Autre,0.34446850419044495,0
2025,"bancaires du contribuable, sans préjudice des sanctions prévues par ailleurs en cas",Autre,0.416070818901062,0
2025,"de non-règlement à l'échéance, et après une mise en demeure, des sommes dûment",Transformation structurelle,0.39633986353874207,2
2025,"Article L 78.- (1) La non-présentation d'une carte grise en cours de validité, de",Gouvernance,0.20999149978160858,3
2025,l'attestation de conformité fiscale et de l'attestation de paiement du droit de fimbre,Gouvernance,0.47205212712287903,0
2025,"automobile, à l'autorité chargée du contrôle, notamment les agents de la Direction",Gouvernance,0.4171827435493469,3
2025,"Générale des Impôts spécialement habilités pour constater cette infraction, entraîne la",Gouvernance,0.34965816140174866,3
2025,"mise en fourrière du véhicule, dans le respect des règles de procédure propres en la",Développement régional,0.3058549165725708,3
2025,"Article L 79.- Le non-paiement après mise en demeure, des impôts, droits ou taxes",Gouvernance,0.38834723830223083,0
2025,"donne lieu à une interdiction temporaire de soumissionner des marchés publics, de se",Gouvernance,0.41693440079689026,3
2025,"porter acquéreur d'une entreprise publique en voie de privatisation, de participer aux",Gouvernance,0.4869079887866974,2
2025,solliciter la délivrance de tout document sécurisé ; et une interdiction définitive en cas,Gouvernance,0.33534276485443115,3
2025,Le Directeur Général des Impôts dresse et rend publique chaque trimestre une liste,Gouvernance,0.3907211720943451,2
2025,des contribuables interdits de soumissionner.,Autre,0.3730437755584717,0
2025,Article L 86.-L'Avis de Mise en Recouvrement régulièrement établi est exécutoire non,Capital humain,0.27843379974365234,3
2025,"seulement à l'encontre du contribuable qrui y est inscrit, mais à l'encontre de ses",Gouvernance,0.33466923236846924,3
2025,"Lorsque la cession des droits portant sur les ressources naturelles, des actions ou",Transformation structurelle,0.4642462134361267,3
2025,parts sociales y compwris du fonds de commerce d'une entreprise de droit camerounais,Gouvernance,0.44546714425086975,2
2025,"est réalisée à l'étranger, l'entreprise de droit camerounais, y compris les succursales,",Gouvernance,0.39265674352645874,3
2025,Article L 86 ter.-En cas d'usage frauduleux avéré du numéro d'identifiant unique dans,Gouvernance,0.14731846749782562,3
2025,"le cadre de la réalisation d'une opération ou d'une transaction, les impositions y",Transformation structurelle,0.42298752069473267,0
2025,Article L 104.- (1) Une amende forfaitaire pouvant aller jusqu'à cinq millions (5 000,Capital humain,0.21410848200321198,0
2025,000) de F CFA est appliquée à toute personne ayant communiqué de fausses,Gouvernance,0.19252556562423706,1
2025,"informations, qui s'est opposée au droit de communication ou à l'avis à tiers détenteur,",Gouvernance,0.3710893392562866,3
2025,ou qui s'est abstenue de communiquer les informations ou documents requis par,Gouvernance,0.3010669946670532,3
2025,"l'Administration fiscale en vertu des dîspositions des articles 18 (4), 18 ter (supprimé),",Autre,0.46419838070869446,0
2025,Article L 104 bis.- (1) Une amende forfaitaire pouvant aller jusqu'à FCFA cent (100),Gouvernance,0.22286972403526306,1
2025,"millions est appliquée à toute personne ayant frauduleusement facilité, procédé ou",Transformation structurelle,0.2275865226984024,2
2025,tenté de procéder à l'accomplissement d'une obligation fiscale ou l'obtention de,Autre,0.47819146513938904,0
2025,(2) L'utilisation ou la tentative d'utilisation de documents fiscaux,Autre,0.44998157024383545,0
2025,"falsifiés ou obtenus frauduleusement, qu'ils soient émis ou prétendument émis par le",Gouvernance,0.23393303155899048,3
2025,"système informatique de l'administration fiscale, est punie d'une amende forfaitaire",Autre,0.3720417022705078,0
2025,"pouvant atteindre 50 000 000 de FCFA, sans préjudice des poursuites pénales.",Capital humain,0.2663235068321228,1
2025,Article L 116.- (1) Le contribuable qui se croit imposé à tort ou surtaxé peut en faire,Gouvernance,0.40843409299850464,0
2025,"la réclamation, par écrit, au Chef de Centre Régional des Impôts, au Directeur en",Gouvernance,0.40127480030059814,2
2025,"charge des grandes entreprises. ou au Directeur Général des Impôts, dans un délai de",Gouvernance,0.4482302665710449,2
2025,trente (30) jours à partir de la date d'émission de l'AMR ou de la connaissance certaine,Gouvernance,0.10477453470230103,2
2025,- le Chef de Centre Régional des Impôts territorialement compétent pour les,Gouvernance,0.5378596782684326,2
2025,réclamations de montant inférieur ou égal à soixante-quinze (75) millions de F,Transformation structurelle,0.22822077572345734,1
2025,- le Directeur en charge des grandes entreprises pour les réclamations,Gouvernance,0.3857303857803345,2
2025,n'excédant pas deux-cent (200) millions de F CFA en principal ;,Capital humain,0.2837647795677185,1
2025,- le Directeur Général des Impôts pour les réclamations de montant supérieur,Gouvernance,0.4077227711677551,2
2025,aux seuils prévus pour les Centres régionaux des impôts et la Direction en,Développement régional,0.5445780754089355,0
2025,ARTICLE QUINZIÈME.- Reconduction du programme de régularisation volontaire,Développement régional,0.40013372898101807,2
2025,(1) Le Programme de Régularisation Fiscale Volontaire (ci-après dénommé,Gouvernance,0.5067155361175537,0
2025,(2) Le PRFV a pour objet de permettre aux contribuables de régulariser leur situation,Gouvernance,0.4609858989715576,0
2025,"fiscale au regard de l'impôt sur le revenu des personnes physiques (IRPP), pour les",Capital humain,0.3591892421245575,0
2025,quatre (04) années précédant la date d'entrée en vigueur du présent programme. Il,Gouvernance,0.253808856010437,2
2025,b. revenus ou actifs dont la déclaration a été effectuée de manière inexacte ou,Autre,0.4241568148136139,0
2025,(3) Peuvent bénéficier du PRFV les personnes physiques résidentes ou non­,Capital humain,0.41836684942245483,2
2025,"résidentes au Cameroun, ayant des obligations fiscales au Cameroun et qui sont en",Capital humain,0.32609307765960693,0
2025,"situation de défaut de déclaration ou de déclaration inexaccte ou incomplète, quel que",Autre,0.3522947430610657,3
2025,soit le type de revenus ou d'actifs concernés.,Transformation structurelle,0.49917370080947876,0
2025,(4) La régularisation dans le cadre du PRFV s'effectue par le biais d'une,Gouvernance,0.2653084993362427,2
2025,"(5) La communication volontaire est constituée par la déclaration, auprès de",Développement régional,0.3151482343673706,2
2025,"l'administration fiscale, des fonds ou actifs non déclarés ou déclarés de manière",Autre,0.5954445004463196,0
2025,"inexacte ou incomplète, accompagnée du paiement de l'impôt dû, calculé",Autre,0.39936792850494385,0
2025,conformément aux dispositions de la législation fiscale en vigueur.,Autre,0.40452563762664795,0
2025,"a. spontanée, c'est-à-dire effectuée de la propre initiative du contribuable, sans",Autre,0.3426505923271179,0
2025,qu'une procédure de contrôle fiscal ou d'enquête n'ait été préalablement engagée,Autre,0.5063846707344055,0
2025,par l'adwministration fiscale à l'égard des impôts et de la période visés à l'alinéa,Transformation structurelle,0.4972418248653412,0
2025,"b. sincère, c'est-à-dire effectuée de bonne foi, en fournissant des informations",Capital humain,0.2592620849609375,2
2025,exactes et complètes sur les fonds ou actifs concernés ;,Autre,0.3710208833217621,0
2025,c. effectuée dans les délais et selon les modalités fixés par l'administration fiscale.,Autre,0.4103184640407562,0
2025,(7) La régularisation dans le cadre du PRFV entraîne les effets suivants :,Gouvernance,0.3073732554912567,2
2025,a. l'immunité contre les poursuites pénales pour les infractions fiscales relatives aux,Gouvernance,0.48777902126312256,0
2025,b. la remise de 80% des intérêts de retard et des pénalités afférents aux impôts dus,Transformation structurelle,0.38306665420532227,0
2025,"c. la possibilité d'obtenir un échéancier de paiement de l'impôt dû, sur une période",Autre,0.30872735381126404,0
2025,attestant de la régularisation de sa situation fiscale pour la période concernée par la,Transformation structurelle,0.4617973864078522,0
